countyname,state,countyssa,eligibles,totalenrollees,totalpenetration,numberofplans1,numberofplans2
GALVESTON ,TX,HMO PSO DEMC HCPP PFFS COST DEMP DEMO PPO,1594250.0,1271130.0,79.73216245883644,35.0,6.0
GARZA ,TX,HMO HCPP DEMO,227755.0,4120.0,1.8089613839432723,5.0,0.0
GILLESPIE ,TX,HMO HCPP PFFS,318864.0,39732.0,12.460484720758695,7.0,0.0
GOLIAD ,TX,HMO PFFS,91122.0,2390.0,2.6228572682776936,2.0,0.0
GONZALES ,TX,HMO DEMC HCPP PFFS,227810.0,17240.0,7.567709933716693,5.0,0.0
GRAY ,TX,HCPP DEMO DEMC,182252.0,17568.0,9.639400390667866,4.0,0.0
GRAYSON ,TX,HCPP HMO PFFS DEMO PACE DEMC COST,729024.0,328208.0,45.02019137915899,16.0,1.0
GREGG ,TX,HCPP PFFS HMO COST DEMP DEMC,865830.0,411597.0,47.5378538512179,19.0,2.0
GRIMES ,TX,COST HMO PSO DEMC HCPP,501380.0,39666.0,7.911364633611233,11.0,1.0
GUADALUPE ,TX,HMO DEMC PPO HCPP PFFS DEMP COST,1002782.0,286990.0,28.619380882385205,22.0,4.0
HALE ,TX,PSO HMO HCPP,182328.0,21568.0,11.829230836733798,4.0,0.0
HALL ,TX,HMO,45583.0,811.0,1.7791720597591205,1.0,0.0
HAMILTON ,TX,COST HCPP HMO PFFS,182360.0,6428.0,3.524895810484755,4.0,1.0
HARDEMAN ,TX,HMO HCPP,91184.0,1988.0,2.1802070538690996,2.0,0.0
HARDIN ,TX,PSO HMO DEMC HCPP PFFS,592800.0,101348.0,17.096491228070178,13.0,4.0
HARRIS ,TX,HCPP HMO PFFS PSO DEMC PPO COST DEMP DEMO PACE,4925880.0,36132372.0,733.5211576408683,108.0,19.0
HARRISON ,TX,HCPP PFFS HMO COST,547440.0,103440.0,18.895221394125382,12.0,2.0
HARTLEY ,TX,HCPP,45621.0,149.0,0.3266039762390127,1.0,0.0
HASKELL ,TX,PFFS,45630.0,1422.0,3.1163708086785014,1.0,0.0
HAYS ,TX,DEMC PPO HMO DEMP PFFS PSO HCPP,1232037.0,312741.0,25.384059082641187,27.0,3.0
HEMPHILL ,TX,DEMC HCPP,91264.0,992.0,1.0869565217391304,2.0,0.0
HENDERSON ,TX,DEMC HMO PFFS PPO HCPP COST,684600.0,165330.0,24.149868536371606,15.0,3.0
HIDALGO ,TX,PFFS HMO DEMC HCPP COST DEMP PPO,2373800.0,3400852.0,143.2661555312158,52.0,7.0
HILL ,TX,HCPP COST HMO PFFS,410859.0,60732.0,14.781713434535938,9.0,4.0
HOCKLEY ,TX,PFFS HMO HCPP,228260.0,16140.0,7.0708840795583985,5.0,0.0
HOOD ,TX,HCPP HMO PFFS COST DEMO PSO DEMC PPO,821754.0,181242.0,22.05550566227849,18.0,4.0
HOPKINS ,TX,HCPP HMO PFFS DEMC DEMO,456540.0,55980.0,12.261795242476015,10.0,0.0
HOUSTON ,TX,PFFS HMO PSO COST HCPP,273960.0,28914.0,10.554095488392466,6.0,1.0
HOWARD ,TX,PFFS HCPP HMO,456610.0,53920.0,11.808764591226648,10.0,2.0
HUDSPETH ,TX,HMO PPO PFFS,136986.0,1266.0,0.9241820332004731,3.0,0.0
HUNT ,TX,HMO PPO PFFS COST DEMC HCPP DEMO,639380.0,172816.0,27.02868403766148,14.0,1.0
HUTCHINSON ,TX,HMO HCPP PFFS,228355.0,20165.0,8.83054892601432,5.0,0.0
IRION ,TX,HCPP,45672.0,272.0,0.5955508845682256,1.0,0.0
JACK ,TX,HCPP HMO PFFS,182720.0,5580.0,3.0538528896672505,4.0,0.0
JACKSON ,TX,DEMC HMO HCPP PFFS,182724.0,9328.0,5.104967054136293,4.0,1.0
JASPER ,TX,PSO HMO HCPP DEMC PFFS,502590.0,68288.0,13.58721820967389,11.0,2.0
JEFF DAVIS ,TX,HMO,45691.0,437.0,0.9564246788207744,1.0,0.0
JEFFERSON ,TX,HMO PSO DEMC PFFS PPO HCPP COST,1005400.0,860838.0,85.62144420131291,22.0,5.0
JIM HOGG ,TX,HMO,137130.0,2592.0,1.8901772041128855,3.0,0.0
JIM WELLS ,TX,HMO DEMC COST HCPP PFFS,365688.0,52072.0,14.23946096125659,8.0,2.0
JOHNSON ,TX,HCPP HMO PFFS COST DEMC PPO,1005840.0,410850.0,40.846456692913385,22.0,3.0
JONES ,TX,PFFS HMO DEMO HCPP,320047.0,19257.0,6.016928763587848,7.0,1.0
KARNES ,TX,HMO DEMC PFFS,182888.0,10396.0,5.684353265386466,4.0,0.0
KAUFMAN ,TX,DEMC HMO PFFS HCPP COST,594490.0,201357.0,33.870544500328016,13.0,3.0
KENDALL ,TX,HMO PPO PFFS DEMC HCPP COST,731696.0,86688.0,11.847543242002143,16.0,3.0
KENT ,TX,HMO,45733.0,204.0,0.44606739116174315,1.0,0.0
KERR ,TX,HMO PSO DEMC PPO HCPP DEMO,731744.0,200784.0,27.43910438623344,16.0,0.0
KIMBLE ,TX,HMO PFFS,91480.0,1836.0,2.0069960647135985,2.0,0.0
KINNEY ,TX,DEMC HMO,91484.0,1572.0,1.7183332604608457,2.0,0.0
KLEBERG ,TX,DEMC HMO HCPP,182972.0,15652.0,8.554314321316923,4.0,1.0
KNOX ,TX,HCPP,45744.0,899.0,1.96528506470794,1.0,0.0
LA SALLE ,TX,PFFS,45753.0,835.0,1.8250169387799706,1.0,0.0
LAMAR ,TX,PFFS HCPP HMO COST DEMO PPO,549000.0,111792.0,20.362841530054645,12.0,1.0
LAMB ,TX,HMO DEMC,137253.0,7962.0,5.800966099101659,3.0,0.0
LAMPASAS ,TX,COST HMO HCPP PFFS,228760.0,17380.0,7.597482077286238,5.0,1.0
LAVACA ,TX,HMO DEMC PFFS,183016.0,20328.0,11.107225597761945,4.0,0.0
LEE ,TX,COST HMO PSO DEMC PPO PFFS,411795.0,21942.0,5.328379412086111,9.0,1.0
LEON ,TX,COST PSO HMO PFFS,183024.0,17084.0,9.334294955852783,4.0,1.0
LIBERTY ,TX,PSO HMO DEMC PPO HCPP PFFS,594841.0,138840.0,23.34069104180781,13.0,3.0
LIMESTONE ,TX,PFFS HMO HCPP COST,320306.0,30373.0,9.482494864286027,7.0,2.0
LIVE OAK ,TX,PFFS HMO DEMC,183040.0,5768.0,3.1512237762237763,4.0,1.0
LLANO ,TX,COST HMO PFFS DEMC PPO HCPP,549132.0,59472.0,10.83018290684207,12.0,1.0
LUBBOCK ,TX,DEMC HMO HCPP PPO PACE COST DEMO,869630.0,628330.0,72.25256718374482,19.0,3.0
LYNN ,TX,PFFS,45771.0,1058.0,2.3115072862729678,1.0,1.0
MADISON ,TX,COST PFFS HMO,183128.0,7600.0,4.150102660434231,4.0,2.0
MARION ,TX,HMO PSO HCPP PFFS,274698.0,12180.0,4.43396020356901,6.0,0.0
MARTIN ,TX,PFFS,45784.0,632.0,1.380394897780884,1.0,0.0
MASON ,TX,HMO COST,91570.0,1854.0,2.0246805722398165,2.0,0.0
MATAGORDA ,TX,DEMC PFFS COST HMO PSO HCPP,503690.0,62557.0,12.419742301812622,11.0,2.0
MAVERICK ,TX,HMO COST PFFS,503701.0,76582.0,15.203861020724595,11.0,0.0
MCCULLOCH ,TX,HMO HCPP PFFS,137316.0,5424.0,3.950013108450581,3.0,0.0
MCLENNAN ,TX,PFFS HCPP COST HMO PSO PACE PPO DEMO,824040.0,593658.0,72.04237658366098,18.0,4.0
MCMULLEN ,TX,HMO,45781.0,154.0,0.33638408946943055,1.0,0.0
MEDINA ,TX,HMO PPO PFFS DEMO DEMC HCPP COST,503712.0,61105.0,12.130939902166316,11.0,4.0
MENARD ,TX,PFFS,45793.0,563.0,1.2294455484462692,1.0,0.0
MIDLAND ,TX,DEMC PFFS HMO COST PSO HCPP,732704.0,251408.0,34.31235533039263,16.0,2.0
MILAM ,TX,COST HMO HCPP,320565.0,33040.0,10.306802052625832,7.0,1.0
MILLS ,TX,COST DEMP HCPP,137388.0,3348.0,2.4368940518822604,3.0,1.0
MITCHELL ,TX,HCPP HMO PFFS,183188.0,5880.0,3.2098172369369173,4.0,0.0
MONTAGUE ,TX,HMO HCPP PFFS,229000.0,22650.0,9.890829694323145,5.0,0.0
MONTGOMERY ,TX,HMO PSO DEMC PPO HCPP PFFS DEMP COST,1923642.0,1634766.0,84.98286063623065,42.0,6.0
MOORE ,TX,HCPP HMO,91604.0,4466.0,4.875332954892799,2.0,0.0
MORRIS ,TX,HMO HCPP PFFS,183212.0,12320.0,6.724450363513307,4.0,0.0
NACOGDOCHES ,TX,HMO PFFS HCPP,412290.0,79299.0,19.23379174852652,9.0,2.0
NAVARRO ,TX,HMO DEMC HCPP COST PFFS DEMO,458200.0,80360.0,17.538192928852027,10.0,1.0
NEWTON ,TX,PSO HMO HCPP PFFS,183284.0,8944.0,4.879858580127016,4.0,0.0
NOLAN ,TX,HCPP PFFS HMO,229110.0,15090.0,6.586355898913186,5.0,3.0
NUECES ,TX,HMO DEMC PPO PFFS HCPP COST PSO,1512390.0,1430088.0,94.55814968361335,33.0,7.0
OCHILTREE ,TX,HMO HCPP,91662.0,2306.0,2.5157644389168903,2.0,0.0
ORANGE ,TX,PSO HMO DEMC DEMO HCPP COST PFFS,504240.0,156882.0,31.11256544502618,11.0,3.0
PALO PINTO ,TX,HMO COST PSO HCPP,275046.0,27918.0,10.15030213127986,6.0,0.0
PANOLA ,TX,HMO PSO DEMC HCPP PFFS,366736.0,31304.0,8.535840495615375,8.0,0.0
PARKER ,TX,HCPP HMO PFFS DEMO DEMC PPO COST,687645.0,178620.0,25.97561241629038,15.0,3.0
PARMER ,TX,HCPP,45844.0,1325.0,2.8902364540616,1.0,0.0
PECOS ,TX,HCPP,45845.0,1967.0,4.290544225106337,1.0,0.0
POLK ,TX,HMO PFFS COST HCPP DEMP DEMO PPO PSO DEMC,2751000.0,942540.0,34.26172300981462,60.0,5.0
POTTER ,TX,PACE DEMC HCPP HMO,412740.0,227781.0,55.18752725686873,9.0,3.0
PRESIDIO ,TX,PACE,45861.0,1541.0,3.3601535073373894,1.0,0.0
RAINS ,TX,PFFS HCPP HMO,183480.0,7536.0,4.107259646827992,4.0,1.0
RANDALL ,TX,PACE HCPP HMO PFFS DEMO DEMC,550452.0,59040.0,10.725730853916419,12.0,2.0
REAGAN ,TX,HMO PFFS,91744.0,800.0,0.8719916288803629,2.0,0.0
REAL ,TX,HMO HCPP,183492.0,3472.0,1.8921805855296143,4.0,0.0
RED RIVER ,TX,HMO HCPP,91748.0,6220.0,6.77943933382744,2.0,0.0
REEVES ,TX,HCPP,45875.0,1931.0,4.209264305177111,1.0,0.0
REFUGIO ,TX,HMO PFFS,137628.0,4683.0,3.4026506234196527,3.0,0.0
ROBERTS ,TX,DEMC,45877.0,118.0,0.2572094949538985,1.0,0.0
ROBERTSON ,TX,COST HMO DEMC HCPP PFFS,412902.0,26469.0,6.410479968612407,9.0,1.0
ROCKWALL ,TX,HMO PFFS DEMC HCPP,412911.0,52047.0,12.604895485952177,9.0,2.0
RUNNELS ,TX,PFFS HMO DEMC HCPP,229400.0,12165.0,5.302964254577158,5.0,1.0
RUSK ,TX,PFFS HCPP HMO,412929.0,62838.0,15.217628212113945,9.0,1.0
SABINE ,TX,PFFS DEMP PSO HMO HCPP COST,275292.0,20700.0,7.519288609912383,6.0,1.0
SAN AUGUSTINE ,TX,PFFS HCPP,91766.0,4066.0,4.430834949763529,2.0,1.0
SAN JACINTO ,TX,HMO PFFS DEMC,321188.0,23359.0,7.2726876471101045,7.0,1.0
SAN PATRICIO ,TX,HMO DEMC PFFS HCPP PPO,596505.0,133029.0,22.30140568813338,13.0,4.0
SAN SABA ,TX,COST PPO HMO PFFS,229430.0,5720.0,2.493135161051301,5.0,1.0
SCHLEICHER ,TX,PFFS,45887.0,469.0,1.0220759692287575,1.0,0.0
SCURRY ,TX,PFFS HMO DEMO HCPP,229440.0,13525.0,5.8947873082287305,5.0,1.0
SHACKELFORD ,TX,PFFS,45889.0,611.0,1.33147377367125,1.0,0.0
SHELBY ,TX,PFFS HCPP HMO,275340.0,29058.0,10.55349749400741,6.0,1.0
SHERMAN ,TX,HCPP,45891.0,412.0,0.8977795210389836,1.0,0.0
SMITH ,TX,HMO PFFS HCPP DEMO DEMC COST,1239084.0,867402.0,70.00348644643947,27.0,2.0
SOMERVELL ,TX,HCPP PFFS HMO,137679.0,3240.0,2.3533000675484277,3.0,2.0
STARR ,TX,HMO DEMC,275400.0,44100.0,16.013071895424837,6.0,0.0
STEPHENS ,TX,PFFS HMO HCPP,183604.0,7220.0,3.9323762009542276,4.0,1.0
SUTTON ,TX,PFFS,45904.0,570.0,1.2417218543046358,1.0,1.0
SWISHER ,TX,PSO HCPP,91810.0,3076.0,3.3503975601786298,2.0,0.0
TARRANT ,TX,HMO DEMC HCPP COST PFFS PPO DEMP DEMO PSO,3764620.0,12952884.0,344.06883032019164,82.0,10.0
TAYLOR ,TX,HMO PFFS HCPP DEMC,550932.0,239520.0,43.4754198340267,12.0,2.0
TERRY ,TX,HMO,45913.0,2093.0,4.558621741119073,1.0,0.0
THROCKMORTON ,TX,HMO,45920.0,398.0,0.8667247386759582,1.0,0.0
TITUS ,TX,HMO PFFS,183684.0,16200.0,8.81949434899066,4.0,0.0
TOM GREEN ,TX,HCPP PFFS HMO COST DEMC,643020.0,238728.0,37.12606139777923,14.0,2.0
TRAVIS ,TX,HMO DEMC PPO COST PFFS HCPP DEMP DEMO PSO PACE,2342940.0,3767166.0,160.78798432738355,51.0,10.0
TRINITY ,TX,PFFS HMO PSO HCPP DEMO,367528.0,28600.0,7.781720032215232,8.0,1.0
TYLER ,TX,HMO PFFS HCPP PSO,321594.0,28798.0,8.954769056636628,7.0,2.0
UPSHUR ,TX,PFFS HMO HCPP,229715.0,34075.0,14.833598154234595,5.0,1.0
UPTON ,TX,HCPP PFFS,91888.0,1136.0,1.236287654535957,2.0,0.0
UVALDE ,TX,HCPP HMO PFFS,321615.0,28868.0,8.975949504842747,7.0,0.0
VAL VERDE ,TX,HCPP HMO PFFS DEMC COST,597298.0,73268.0,12.266573804030818,13.0,0.0
VAN ZANDT ,TX,HMO HCPP PFFS DEMC,551364.0,112512.0,20.406120094891943,12.0,1.0
VICTORIA ,TX,PFFS HMO HCPP COST PSO DEMC,505428.0,143495.0,28.390789588230174,11.0,1.0
WALKER ,TX,HMO PFFS PSO DEMC COST HCPP,367592.0,54016.0,14.694552656205792,8.0,2.0
WALLER ,TX,PSO HMO DEMC PPO,413550.0,31941.0,7.723612622415669,9.0,3.0
WARD ,TX,HCPP HMO,183804.0,7184.0,3.908511240234162,4.0,0.0
WASHINGTON ,TX,HCPP PFFS HMO DEMC COST,413568.0,54423.0,13.159383704735376,9.0,2.0
WEBB ,TX,HMO DEMC HCPP,873107.0,393034.0,45.01555937588406,19.0,3.0
WHARTON ,TX,PFFS PSO HMO DEMC PPO HCPP,321678.0,45927.0,14.277320799059929,7.0,1.0
WICHITA ,TX,HMO PPO HCPP COST,689400.0,308235.0,44.710617928633596,15.0,0.0
WILBARGER ,TX,HMO DEMC HCPP PFFS,229805.0,13210.0,5.7483518635364765,5.0,0.0
WILLACY ,TX,PFFS HMO DEMC COST HCPP,321734.0,20076.0,6.239937339541361,7.0,0.0
WILLIAMSON ,TX,HMO DEMC PPO HCPP COST PFFS DEMP PSO DEMO,1654920.0,1044000.0,63.084620404611705,36.0,9.0
WILSON ,TX,HMO DEMC PFFS,413739.0,39447.0,9.534271606012485,9.0,4.0
WINKLER ,TX,HMO,45972.0,1086.0,2.3623074915165754,1.0,0.0
WISE ,TX,HMO PFFS DEMC HCPP,275838.0,39300.0,14.247493093772432,6.0,2.0
WOOD ,TX,HCPP PFFS HMO DEMC COST DEMO,459740.0,97090.0,21.118458259015966,10.0,2.0
YOUNG ,TX,HCPP HMO,229905.0,19920.0,8.66444835910485,5.0,0.0
ZAPATA ,TX,HMO,183928.0,5804.0,3.1555826192858074,4.0,0.0
ZAVALA ,TX,HMO HCPP PFFS,137949.0,5079.0,3.68179544614314,3.0,0.0
BEAVER ,UT,HCPP PFFS HMO,276000.0,5670.0,2.0543478260869565,6.0,1.0
BOX ELDER ,UT,PFFS HMO HCPP,322070.0,39151.0,12.156053031949575,7.0,5.0
CACHE ,UT,PFFS HCPP HMO PACE COST DEMO,690300.0,124380.0,18.01825293350717,15.0,4.0
CARBON ,UT,HCPP PFFS HMO COST,230150.0,17010.0,7.390832066043885,5.0,2.0
DAGGETT ,UT,PFFS HMO,138120.0,528.0,0.3822762814943528,3.0,0.0
DAVIS ,UT,PFFS HMO PPO HCPP COST DEMO,1013100.0,508068.0,50.14983713355049,22.0,8.0
DUCHESNE ,UT,PFFS HCPP HMO PPO,414540.0,19404.0,4.680851063829787,9.0,2.0
EMERY ,UT,HCPP PFFS PACE COST,368560.0,11768.0,3.192967223789885,8.0,2.0
GARFIELD ,UT,PFFS HMO DEMO HCPP,368640.0,6848.0,1.8576388888888888,8.0,1.0
GRAND ,UT,PFFS HMO,230450.0,6680.0,2.898676502495118,5.0,1.0
IRON ,UT,PFFS HCPP HMO DEMO,737600.0,75616.0,10.251626898047721,16.0,3.0
JUAB ,UT,PFFS HMO HCPP,276660.0,6348.0,2.2945131207980913,6.0,2.0
KANE ,UT,PFFS HMO DEMO HCPP,230600.0,6380.0,2.766695576756288,5.0,1.0
MILLARD ,UT,PFFS HCPP HMO DEMO,276780.0,10116.0,3.654888358985476,6.0,3.0
MORGAN ,UT,PFFS HMO PPO HCPP,415260.0,7551.0,1.8183788469874296,9.0,1.0
PIUTE ,UT,PFFS DEMO HCPP,184600.0,1328.0,0.7193932827735645,4.0,1.0
RICH ,UT,PFFS HCPP,184640.0,1256.0,0.6802426343154245,4.0,1.0
SALT LAKE ,UT,HCPP HMO PFFS PPO COST PSO DEMO DEMP PACE DEMC,2585520.0,5144944.0,198.99068659302577,56.0,11.0
SAN JUAN ,UT,PFFS HMO,184720.0,5708.0,3.090082286704201,4.0,1.0
SANPETE ,UT,PFFS HCPP HMO,415710.0,27765.0,6.678934834379737,9.0,2.0
SEVIER ,UT,PFFS HMO DEMO HCPP,415800.0,27630.0,6.645021645021646,9.0,1.0
SUMMIT ,UT,PFFS HMO PPO COST HCPP,646940.0,31500.0,4.869075957584938,14.0,4.0
TOOELE ,UT,PFFS HCPP HMO DEMO COST,508420.0,44770.0,8.805711813067935,11.0,3.0
UINTAH ,UT,PFFS HCPP HMO,231150.0,15590.0,6.744538178671858,5.0,1.0
UTAH ,UT,HMO PFFS PPO HCPP COST DEMO PSO,1710880.0,1179042.0,68.9143598615917,37.0,9.0
WASATCH ,UT,PFFS HMO HCPP DEMO,508750.0,21934.0,4.311351351351352,11.0,3.0
WASHINGTON ,UT,HMO PFFS PPO DEMO HCPP DEMP COST,1295280.0,547820.0,42.29355814958928,28.0,7.0
WAYNE ,UT,HMO PFFS HCPP,138810.0,1260.0,0.9077155824508321,3.0,0.0
WEBER ,UT,HMO PFFS PPO HCPP COST DEMO,1110720.0,595560.0,53.61927398444253,24.0,8.0
ACCOMACK ,VA,HCPP COST DEMP HMO PPO,294000.0,43014.0,14.630612244897959,6.0,0.0
ALBEMARLE ,VA,HCPP HMO PACE PPO DEMO,392080.0,74424.0,18.981840440726383,8.0,1.0
ALEXANDRIA CITY ,VA,COST HCPP HMO PFFS PPO,833187.0,319447.0,38.340372569423195,17.0,1.0
ALLEGHANY ,VA,HCPP HMO,294120.0,2670.0,0.9077927376580988,6.0,1.0
AMELIA ,VA,PFFS HCPP,294180.0,12078.0,4.105649602284315,6.0,1.0
AMHERST ,VA,PFFS HCPP HMO COST,441360.0,51381.0,11.641517128874389,9.0,3.0
APPOMATTOX ,VA,PFFS HCPP,245250.0,12295.0,5.013251783893986,5.0,1.0
ARLINGTON ,VA,COST HCPP HMO PFFS PPO DEMP,932140.0,342684.0,36.76314716673461,19.0,1.0
AUGUSTA ,VA,HCPP PFFS DEMP HMO DEMC,539770.0,84502.0,15.655186468310578,11.0,0.0
BATH ,VA,HCPP HMO,147240.0,3696.0,2.5101874490627547,3.0,1.0
BEDFORD ,VA,HCPP PFFS HMO,736350.0,166650.0,22.63190059075168,15.0,3.0
BLAND ,VA,HCPP PFFS,98200.0,2936.0,2.989816700610998,2.0,1.0
BOTETOURT ,VA,PFFS HCPP HMO DEMP,540210.0,56738.0,10.502952555487681,11.0,3.0
BRISTOL ,VA,HCPP HMO PFFS,294666.0,35892.0,12.18057054427725,6.0,2.0
BRUNSWICK ,VA,PFFS HCPP HMO COST,392960.0,26256.0,6.681596091205212,8.0,1.0
BUCHANAN ,VA,HCPP HMO,147390.0,21270.0,14.431101160187259,3.0,1.0
BUCKINGHAM ,VA,HCPP HMO PFFS,343980.0,15183.0,4.413919413919414,7.0,0.0
BUENA VISTA CITY ,VA,HCPP PFFS HMO,294846.0,10056.0,3.4105940050060033,6.0,0.0
CAMPBELL ,VA,PFFS HCPP HMO,393200.0,62056.0,15.782299084435403,8.0,2.0
CAROLINE ,VA,HCPP PFFS COST HMO,393280.0,28312.0,7.1989422294548415,8.0,0.0
CARROLL ,VA,HCPP PFFS HMO,393360.0,41696.0,10.59995932479154,8.0,3.0
CHARLES CITY ,VA,HCPP PPO PFFS,147540.0,3354.0,2.2732818218788124,3.0,0.0
CHARLOTTE ,VA,PFFS HMO,196760.0,13720.0,6.972961984143118,4.0,1.0
CHARLOTTESVILLE CITY ,VA,HCPP HMO PPO COST,393528.0,69984.0,17.783740928218577,8.0,1.0
CHESAPEAKE CITY ,VA,PFFS HCPP HMO COST DEMP PPO,1033074.0,504168.0,48.802699516201166,21.0,1.0
CHESTERFIELD ,VA,HCPP PFFS PPO HMO COST DEMP DEMO,1672800.0,956862.0,57.201219512195124,34.0,5.0
CLARKE ,VA,PFFS COST,98420.0,4010.0,4.074375127006706,2.0,0.0
COLONIAL HEIGHTS CIT ,VA,HCPP COST PFFS HMO,196848.0,16756.0,8.512151507762335,4.0,0.0
COVINGTON CITY ,VA,HCPP COST PFFS,246065.0,16475.0,6.695385365655417,5.0,1.0
CRAIG ,VA,HCPP PFFS,147660.0,2616.0,1.7716375457131248,3.0,0.0
CULPEPER ,VA,HCPP PFFS HMO COST,541530.0,64449.0,11.90127970749543,11.0,0.0
CUMBERLAND ,VA,HCPP PFFS DEMP,246200.0,5650.0,2.294882209585703,5.0,0.0
DANVILLE CITY ,VA,PFFS HCPP HMO,443169.0,122958.0,27.74517170650474,9.0,2.0
DICKENSON ,VA,HCPP HMO,98500.0,8348.0,8.4751269035533,2.0,2.0
DINWIDDIE ,VA,PFFS HMO,147780.0,10251.0,6.936662606577344,3.0,1.0
ESSEX ,VA,PFFS HMO PPO HCPP,295680.0,12228.0,4.135551948051948,6.0,0.0
FAIRFAX ,VA,HCPP HMO PFFS PPO COST DEMP PACE DEMC,3548880.0,5456232.0,153.74518157841348,72.0,6.0
FAIRFAX CITY ,VA,COST HCPP HMO,295728.0,69396.0,23.466158091218958,6.0,1.0
FALLS CHURCH CITY ,VA,COST HMO,98582.0,5546.0,5.625773467773022,2.0,1.0
FAUQUIER ,VA,HCPP COST HMO PFFS,394400.0,57656.0,14.61866125760649,8.0,2.0
FLOYD ,VA,HCPP PFFS HMO,345170.0,17899.0,5.185560738186981,7.0,2.0
FLUVANNA ,VA,HCPP COST DEMP,197280.0,15392.0,7.802108678021087,4.0,0.0
FRANKLIN ,VA,HCPP PFFS HMO COST,591960.0,100068.0,16.904520575714578,12.0,2.0
FRANKLIN CITY ,VA,PFFS HMO,197312.0,10416.0,5.2789490755757384,4.0,0.0
FREDERICK ,VA,COST HCPP HMO PFFS PPO,444060.0,66051.0,14.874341305229022,9.0,1.0
FREDERICKSBURG CITY ,VA,HMO COST PFFS HCPP,296052.0,55230.0,18.65550646508046,6.0,0.0
GALAX CITY ,VA,HCPP PFFS HMO,246715.0,18390.0,7.453944835133656,5.0,0.0
GILES ,VA,HCPP HMO COST PFFS,345450.0,27412.0,7.93515704154002,7.0,1.0
GLOUCESTER ,VA,PFFS HCPP HMO PPO,542960.0,59488.0,10.956239870340356,11.0,1.0
GOOCHLAND ,VA,PFFS HCPP PPO,296220.0,14400.0,4.861251772331375,6.0,0.0
GRAYSON ,VA,PFFS HCPP HMO,493800.0,32080.0,6.496557310652086,10.0,1.0
GREENE ,VA,HMO PFFS COST,345730.0,14287.0,4.132415468718364,7.0,0.0
GREENSVILLE ,VA,PFFS HCPP HMO,247000.0,4070.0,1.6477732793522266,5.0,1.0
HALIFAX ,VA,PFFS HCPP HMO DEMO,395280.0,57104.0,14.446468326249748,8.0,3.0
HAMPTON CITY ,VA,PFFS HCPP PPO HMO COST,1136453.0,461771.0,40.632652648195744,23.0,6.0
HANOVER ,VA,PFFS HCPP HMO PACE DEMP COST PPO,741300.0,228300.0,30.797248077701333,15.0,2.0
HARRISONBURG CITY ,VA,PFFS HCPP HMO,296526.0,26994.0,9.103417575524574,6.0,1.0
HENRICO ,VA,HCPP PFFS PPO HMO COST DEMO,1087460.0,709654.0,65.25794052195023,22.0,5.0
HENRY ,VA,HCPP PFFS HMO,395520.0,81624.0,20.637135922330096,8.0,4.0
HIGHLAND ,VA,HCPP,49450.0,602.0,1.2173913043478262,1.0,0.0
HOPEWELL CITY ,VA,HCPP PFFS PPO HMO DEMO,296706.0,26334.0,8.875452468099736,6.0,0.0
ISLE OF WIGHT ,VA,PFFS HCPP HMO PPO,395680.0,39896.0,10.082895268904165,8.0,1.0
JAMES CITY ,VA,PFFS HCPP HMO PPO COST,791520.0,55520.0,7.0143521326056195,16.0,2.0
KING AND QUEEN ,VA,HCPP PFFS,98960.0,2390.0,2.4151172190784154,2.0,0.0
KING GEORGE ,VA,HCPP PFFS COST,197960.0,8720.0,4.404930288947262,4.0,0.0
KING WILLIAM ,VA,HCPP PFFS HMO,297000.0,13206.0,4.446464646464646,6.0,0.0
LANCASTER ,VA,HCPP PFFS PPO COST,198040.0,15752.0,7.953948697232882,4.0,0.0
LEE ,VA,HCPP HMO,198080.0,22044.0,11.128836833602584,4.0,2.0
LEXINGTON CITY ,VA,PFFS HMO,148566.0,9045.0,6.088203222810065,3.0,0.0
LOUDOUN ,VA,COST HCPP HMO PFFS PPO DEMO,1386840.0,411684.0,29.68503937007874,28.0,1.0
LOUISA ,VA,HCPP COST,148620.0,14538.0,9.781994348001614,3.0,1.0
LUNENBURG ,VA,PFFS HCPP COST HMO,297300.0,12294.0,4.135216952573159,6.0,1.0
LYNCHBURG CITY ,VA,PFFS HCPP HMO,743265.0,232245.0,31.246594417872497,15.0,2.0
MADISON ,VA,HCPP PFFS PPO COST,247800.0,9990.0,4.031476997578692,5.0,0.0
MANASSAS CITY ,VA,COST HCPP HMO PFFS,495630.0,81480.0,16.439682827915984,10.0,1.0
MANASSAS PARK CITY ,VA,COST HCPP HMO,198260.0,0.0,0.0,0.0,1.0
MARTINSVILLE CITY ,VA,PFFS HCPP,247805.0,34165.0,13.787050301648474,5.0,1.0
MATHEWS ,VA,PFFS HMO HCPP PPO,297420.0,13644.0,4.587452087956425,6.0,1.0
MECKLENBURG ,VA,PFFS HMO HCPP,297480.0,45072.0,15.151270673658734,6.0,1.0
MIDDLESEX ,VA,HCPP COST HMO PFFS,247950.0,13740.0,5.541439806412583,5.0,0.0
MONTGOMERY ,VA,HCPP HMO PFFS COST,545600.0,106491.0,19.518145161290324,11.0,1.0
NELSON ,VA,PFFS HCPP,198480.0,14100.0,7.103990326481258,4.0,2.0
NEW KENT ,VA,HCPP PFFS HMO,297726.0,13950.0,4.685516212893734,6.0,0.0
NEWPORT NEWS CITY ,VA,PFFS HCPP PPO HMO,893196.0,412290.0,46.158961750836326,18.0,6.0
